UNIT,ID,X,Y,Z,SUFFIX,Prism,code,CL,Length,Width
UNIT,2601,56.9,63.557,1194.252,1,0,BONE,2,,
UNIT,2605,51.366,59.591,1193.96,1,0,LITHIC,2,37.3,37.1
UNIT,2605,51.324,59.595,1193.979,0,0,LITHIC,2,37.3,37.1
UNIT,2607,51.334,59.695,1193.98,0,0,BONE,2,,
UNIT,2607,51.3,59.658,1193.978,1,0,BONE,2,,
UNIT,2611,58.758,67.645,1194.317,0,0,LITHIC,2,37.3,10.7
UNIT,2611,58.752,67.617,1194.296,1,0,LITHIC,2,37.3,10.7
UNIT,2617,59.765,68.789,1194.315,0,0,LITHIC,2,27.5,17.3
UNIT,2617,59.782,68.773,1194.293,1,0,LITHIC,2,27.5,17.3
UNIT,2619,58.612,69.363,1194.303,0,0,BONE,2,,
UNIT,2619,58.561,69.356,1194.287,1,0,BONE,2,,
UNIT,2621,51.276,59.382,1193.994,0,0,BONE,2,,
UNIT,2621,51.266,59.466,1193.975,1,0,BONE,2,,
UNIT,2622,51.175,59.344,1193.993,0,0,BONE,2,48.1,35.6
UNIT,2622,51.131,59.3,1193.984,1,0,BONE,2,48.1,35.6
UNIT,2633,51.014,59.097,1193.963,0,0,BONE,2,,
UNIT,2633,51.043,59.058,1193.963,1,0,BONE,2,,
UNIT,2639,61.37,66.186,1194.25,0,1,LITHIC,2,27.7,47.4
UNIT,2639,61.332,66.189,1194.232,1,1,LITHIC,2,27.7,47.4
UNIT,2642,58.437,66.698,1194.24,0,0,LITHIC,2,57.4,39.6
UNIT,2642,58.439,66.757,1194.239,1,0,LITHIC,2,57.4,39.6
UNIT,2645,58.315,66.44,1194.211,0,0,BONE,2,,
UNIT,2645,58.309,66.492,1194.208,1,0,BONE,2,,
UNIT,2647,51.117,58.902,1193.948,0,0,LITHIC,2,,
UNIT,2647,51.036,58.965,1193.915,1,0,LITHIC,2,,
UNIT,2648,52.565,59.078,1194.026,1,0,BONE,2,,
UNIT,2648,52.47,59.043,1194.037,0,0,BONE,2,,
UNIT,2656,59.789,67.304,1194.263,1,0,LITHIC,2,39.6,24.7
UNIT,2656,59.772,67.28,1194.26,0,0,LITHIC,2,39.6,24.7
UNIT,2657,57.578,66.825,1194.202,0,0,LITHIC,2,31.3,27.3
UNIT,2657,57.589,66.851,1194.193,1,0,LITHIC,2,31.3,27.3
UNIT,2662,51.623,59.228,1193.963,0,0,BONE,2,,
UNIT,2662,51.611,59.176,1193.958,1,0,BONE,2,,
UNIT,2664,52.989,59.586,1194.036,0,0,LITHIC,2,37.8,33.1
UNIT,2664,53.037,59.593,1194.032,1,0,LITHIC,2,37.8,33.1
UNIT,2668,57.128,66.095,1194.242,0,0,LITHIC,2,33.7,34.2
UNIT,2668,57.127,66.121,1194.232,1,0,LITHIC,2,33.7,34.2
UNIT,2670,56.641,65.732,1194.181,1,0,LITHIC,2,29.1,22.3
UNIT,2670,56.658,65.734,1194.192,0,0,LITHIC,2,29.1,22.3
UNIT,2690,57.983,60.685,1194.125,1,0.100000001,LITHIC,2,70.8,50.2
UNIT,2690,57.919,60.679,1194.115,0,0.100000001,LITHIC,2,70.8,50.2
UNIT,2691,57.142,60.748,1194.108,0,0,BONE,2,,
UNIT,2691,57.175,60.824,1194.09,1,0,BONE,2,,
UNIT,2698,57.943,60.258,1194.179,0,0,BONE,2,,
UNIT,2698,57.94,60.352,1194.155,1,0,BONE,2,,
UNIT,2700,58.805,61.28,1194.099,0,0,BONE,2,,
UNIT,2700,58.719,61.284,1194.1,1,0,BONE,2,,
UNIT,2711,52.663,60.575,1194,0,0,LITHIC,2,38.5,26.2
UNIT,2711,52.669,60.608,1193.987,1,0,LITHIC,2,38.5,26.2
UNIT,2718,58.772,62.824,1194.192,0,0,BONE,2,,
UNIT,2718,58.676,62.862,1194.193,1,0,BONE,2,,
UNIT,2720,52.488,59.086,1193.969,0,0,BONE,2,,
UNIT,2720,52.504,59.057,1193.958,1,0,BONE,2,,
UNIT,2721,58.591,60.642,1194.104,1,0,LITHIC,2,34.7,40.5
UNIT,2721,58.581,60.642,1194.14,0,0,LITHIC,2,34.7,40.5
UNIT,2722,57.988,60.715,1194.13,0,0,LITHIC,2,88.1,39.7
UNIT,2722,58.002,60.798,1194.105,1,0,LITHIC,2,88.1,39.7
UNIT,2739,58.726,65.393,1194.199,0,0,BONE,2,,
UNIT,2739,58.667,65.47,1194.187,1,0,BONE,2,,
UNIT,2743,52.608,59.675,1193.984,0,0,BONE,2,,
UNIT,2743,52.497,59.665,1193.922,1,0,BONE,2,,
UNIT,2754,56.159,65.567,1194.155,0,0,LITHIC,2,78.1,83.2
UNIT,2754,56.208,65.544,1194.121,1,0,LITHIC,2,78.1,83.2
UNIT,2758,57.77,65.48,1194.085,0,0,LITHIC,2,50.3,39.3
UNIT,2758,57.824,65.505,1194.08,1,0,LITHIC,2,50.3,39.3
UNIT,2763,56.401,65.44,1194.094,0,0,BONE,2,,
UNIT,2763,56.42,65.472,1194.086,1,0,BONE,2,,
UNIT,2766,53.27,59.16,1193.965,0,0,BONE,2,,
UNIT,2766,53.242,59.155,1193.962,1,0,BONE,2,,
UNIT,2767,58.225,68.011,1194.084,1,0,LITHIC,2,68.5,43.0
UNIT,2767,58.176,67.984,1194.106,0,0,LITHIC,2,68.5,43.0
UNIT,2772,56.458,65.885,1194.157,0,0,LITHIC,2,54.3,48.3
UNIT,2772,56.405,65.859,1194.133,1,0,LITHIC,2,54.3,48.3
UNIT,2773,56.808,65.621,1194.109,0,0,LITHIC,2,25.9,17.4
UNIT,2773,56.808,65.608,1194.083,1,0,LITHIC,2,25.9,17.4
UNIT,2779,59.336,68.473,1194.134,0,0,LITHIC,2,23.5,57.7
UNIT,2779,59.338,68.415,1194.097,1,0,LITHIC,2,23.5,57.7
UNIT,2781,59.322,68.284,1194.059,1,0,LITHIC,2,31.1,62.4
UNIT,2781,59.351,68.307,1194.105,0,0,LITHIC,2,31.1,62.4
UNIT,2782,59.187,68.72,1194.136,0,0,LITHIC,2,48.5,46.9
UNIT,2782,59.162,68.743,1194.118,1,0,LITHIC,2,48.5,46.9
UNIT,2783,59.17,68.919,1194.129,0,0,LITHIC,2,42.8,17.7
UNIT,2783,59.201,68.938,1194.118,1,0,LITHIC,2,42.8,17.7
UNIT,2785,57.984,68.32,1194.113,0,0,LITHIC,2,67.6,60.3
UNIT,2785,57.976,68.261,1194.059,1,0,LITHIC,2,67.6,60.3
UNIT,2793,59.21,68.862,1194.109,1,0,LITHIC,2,47.5,30.8
UNIT,2793,59.162,68.871,1194.115,0,0,LITHIC,2,47.5,30.8
UNIT,2809,57.924,59.89,1194.047,0,0,LITHIC,2,35.9,33.1
UNIT,2809,57.941,59.919,1194.031,1,0,LITHIC,2,35.9,33.1
UNIT,2812,60.008,68.541,1194.077,1,0,LITHIC,2,51.8,44.5
UNIT,2812,59.997,68.546,1194.116,0,0,LITHIC,2,51.8,44.5
UNIT,2815,59.251,69.18,1194.142,0,0,LITHIC,2,75.3,49.4
UNIT,2815,59.282,69.114,1194.118,1,0,LITHIC,2,75.3,49.4
UNIT,2817,60.09,68.659,1194.1,1,0,LITHIC,2,53.1,30.1
UNIT,2817,60.042,68.657,1194.109,0,0,LITHIC,2,53.1,30.1
UNIT,2818,60.116,68.767,1194.135,0,0,LITHIC,2,51.5,33.0
UNIT,2818,60.106,68.726,1194.101,1,0,LITHIC,2,51.5,33.0
UNIT,2820,58.187,61.417,1194.057,0,0,LITHIC,2,37.2,47.0
UNIT,2820,58.204,61.435,1194.023,1,0,LITHIC,2,37.2,47.0
UNIT,2821,57.427,61.82,1194.063,0,0,LITHIC,2,49.9,35.6
UNIT,2821,57.435,61.86,1194.039,1,0,LITHIC,2,49.9,35.6
UNIT,2822,58.107,62.822,1194.008,1,0,LITHIC,2,52.0,20.6
UNIT,2822,58.118,62.861,1194.036,0,0,LITHIC,2,52.0,20.6
UNIT,2823,58.083,62.818,1193.995,1,0,LITHIC,2,77.8,36.5
UNIT,2823,58.071,62.882,1194.039,0,0,LITHIC,2,77.8,36.5
UNIT,2827,50.982,63.708,1193.414,0,0.400000006,LITHIC,3,64.3,35.9
UNIT,2827,50.946,63.752,1193.391,1,0.400000006,LITHIC,3,64.3,35.9
UNIT,2829,51.231,63.14,1193.426,0,0.400000006,BONE,3,,
UNIT,2829,51.26,63.081,1193.442,1,0.400000006,BONE,3,,
UNIT,2835,57.601,62.7,1193.982,0,0,BONE,2,,
UNIT,2835,57.549,62.63,1193.987,1,0,BONE,2,,
UNIT,2836,57.655,61.798,1193.988,0,0,LITHIC,2,56.1,38.5
UNIT,2836,57.598,61.799,1193.988,1,0,LITHIC,2,56.1,38.5
UNIT,2853,59.186,62.229,1194.019,0,0,BONE,2,,
UNIT,2853,59.148,62.223,1194.007,1,0,BONE,2,,
UNIT,2857,59.078,62.396,1193.966,0,0,BONE,2,,
UNIT,2857,59.031,62.359,1193.983,1,0,BONE,2,,
UNIT,2858,58.971,62.374,1193.978,0,0,BONE,2,,
UNIT,2858,58.941,62.351,1194.002,1,0,BONE,2,,
UNIT,2873,51.246,63.214,1193.414,0,0.400000006,BONE,3,,
UNIT,2873,51.23,63.186,1193.419,1,0.400000006,BONE,3,,
UNIT,2875,57.283,61.632,1194.002,0,0,LITHIC,2,63.2,30.9
UNIT,2875,57.306,61.686,1193.99,1,0,LITHIC,2,63.2,30.9
UNIT,2878,59.432,62.232,1193.972,1,0.100000001,LITHIC,2,62.7,36.2
UNIT,2878,59.421,62.281,1193.965,0,0.100000001,LITHIC,2,62.7,36.2
UNIT,2880,59.336,62.268,1193.981,0,0,BONE,2,,
UNIT,2880,59.309,62.304,1193.988,1,0,BONE,2,,
UNIT,2882,59.164,62.104,1193.988,0,0,BONE,2,,
UNIT,2882,59.132,62.177,1193.992,1,0,BONE,2,,
UNIT,2887,59.106,61.559,1194.025,1,0,BONE,2,,
UNIT,2887,59.103,61.483,1194.012,0,0,BONE,2,,
UNIT,2888,59.497,61.414,1194.016,0,0.400000006,BONE,2,,
UNIT,2888,59.502,61.366,1194.003,1,0.400000006,BONE,2,,
UNIT,2889,59.609,61.434,1193.981,0,0.400000006,LITHIC,2,48.5,22.4
UNIT,2889,59.653,61.443,1193.971,1,0.699999988,LITHIC,2,48.5,22.4
UNIT,2895,51.832,63.427,1193.423,0,0.400000006,LITHIC,3,29.3,18.8
UNIT,2895,51.823,63.395,1193.421,1,0.400000006,LITHIC,3,29.3,18.8
UNIT,2904,51.485,63.789,1193.396,0,0.400000006,LITHIC,3,64.6,18.8
UNIT,2904,51.428,63.801,1193.389,1,0.400000006,LITHIC,3,64.6,18.8
UNIT,2909,51.415,63.1,1193.398,0,0.400000006,LITHIC,3,100.4,47.3
UNIT,2909,51.367,63.167,1193.388,1,0.400000006,LITHIC,3,100.4,47.3
UNIT,2911,51.314,63.063,1193.431,0,0.400000006,BONE,3,,
UNIT,2911,51.326,63.077,1193.428,1,0.400000006,BONE,3,,
UNIT,2918,58.804,62.412,1193.977,0,0,BONE,2,,
UNIT,2918,58.762,62.432,1193.979,1,0,BONE,2,,
UNIT,2919,58.791,62.408,1193.978,0,0,BONE,2,,
UNIT,2919,58.703,62.435,1193.966,1,0,BONE,2,,
UNIT,2920,58.746,62.439,1193.975,0,0,BONE,2,,
UNIT,2920,58.789,62.484,1193.952,1,0,BONE,2,,
UNIT,2922,58.682,62.483,1193.968,0,0,BONE,2,,
UNIT,2922,58.744,62.504,1193.96,1,0,BONE,2,,
UNIT,2923,58.692,62.498,1193.967,1,0,BONE,2,,
UNIT,2923,58.732,62.567,1193.968,0,0,BONE,2,,
UNIT,2925,58.894,62.331,1193.98,0,0,BONE,2,,
UNIT,2925,58.865,62.279,1193.983,1,0,BONE,2,,
UNIT,2927,59.593,62.042,1194.009,0,0,BONE,2,,
UNIT,2927,59.643,62.007,1194.001,1,0,BONE,2,,
UNIT,2928,59.59,62.024,1194.007,0,0,BONE,2,,
UNIT,2928,59.635,62.021,1194.003,1,0,BONE,2,,
UNIT,2929,59.693,62.156,1193.929,0,0,BONE,2,,
UNIT,2929,59.759,62.1,1193.925,1,0,BONE,2,,
UNIT,2931,59.713,62.019,1193.949,0,0,BONE,2,,
UNIT,2931,59.744,62.027,1193.947,1,0,BONE,2,,
UNIT,2932,59.73,61.999,1193.952,0,0,BONE,2,,
UNIT,2932,59.743,62.016,1193.942,1,0,BONE,2,,
UNIT,2933,59.7,61.985,1193.956,0,0,BONE,2,,
UNIT,2933,59.73,61.995,1193.949,1,0,BONE,2,,
UNIT,2935,57.024,62.069,1194.038,0,0,BONE,2,,
UNIT,2935,56.993,62.054,1194.029,1,0,BONE,2,,
UNIT,2936,51.617,62.271,1193.381,0,0.400000006,LITHIC,3,46.5,30.7
UNIT,2936,51.654,62.275,1193.38,1,0.400000006,LITHIC,3,46.5,30.7
UNIT,2946,51.739,63.567,1193.348,0,0.400000006,LITHIC,3,86.9,62.8
UNIT,2946,51.672,63.558,1193.343,1,0.400000006,LITHIC,3,86.9,62.8
UNIT,2959,51.214,62.367,1193.373,1,0.400000006,BONE,3,,
UNIT,2959,51.254,62.379,1193.378,0,0.400000006,BONE,3,,
UNIT,2963,57.813,61.646,1193.861,0,0,LITHIC,2,69.4,55.3
UNIT,2963,57.898,61.652,1193.851,1,0,LITHIC,2,69.4,55.3
UNIT,2966,58.809,62.546,1193.976,0,0,BONE,2,,
UNIT,2966,58.865,62.531,1193.973,1,0,BONE,2,,
UNIT,2968,56.235,62.03,1193.973,0,0,LITHIC,2,82.3,22.3
UNIT,2968,56.219,62.11,1193.982,1,0,LITHIC,2,82.3,22.3
UNIT,2971,58.417,63.176,1193.987,0,0,LITHIC,2,62.8,32.2
UNIT,2971,58.369,63.203,1193.961,1,0.100000001,LITHIC,2,62.8,32.2
UNIT,2974,58.511,62.072,1193.917,0,0,LITHIC,2,51.9,29.7
UNIT,2974,58.493,62.095,1193.882,1,0,LITHIC,2,51.9,29.7
UNIT,2975,51.86,62.483,1193.438,0,0.400000006,LITHIC,3,40.9,28.5
UNIT,2975,51.838,62.45,1193.43,1,0.400000006,LITHIC,3,40.9,28.5
UNIT,2977,57.021,62.813,1193.936,0,0.100000001,BONE,2,,
UNIT,2977,56.984,62.787,1193.929,1,0.100000001,BONE,2,,
UNIT,2983,51.727,62.56,1193.381,0,0.400000006,LITHIC,3,76.5,61.5
UNIT,2983,51.679,62.546,1193.36,1,0.400000006,LITHIC,3,76.5,61.5
UNIT,2988,56.218,62.791,1193.924,1,0,BONE,2,,
UNIT,2988,56.213,62.83,1193.929,0,0,BONE,2,,
UNIT,2994,57.802,62.972,1193.957,1,0,BONE,2,,
UNIT,2994,57.815,62.963,1193.986,0,0,BONE,2,,
UNIT,2995,56.48,63.755,1194.036,0,0,LITHIC,2,43.8,34.9
UNIT,2995,56.495,63.736,1194.007,1,0,LITHIC,2,43.8,34.9
UNIT,2997,57.097,64.462,1194.05,0,0,LITHIC,2,30.4,28.9
UNIT,2997,57.109,64.459,1194.028,1,0,LITHIC,2,30.4,28.9
UNIT,3002,51.525,63.478,1193.359,0,0,LITHIC,3,35.2,27.6
UNIT,3002,51.527,63.43,1193.361,1,0,LITHIC,3,35.2,27.6
UNIT,3003,51.827,63.452,1193.362,1,0.400000006,LITHIC,3,33.4,15.4
UNIT,3003,51.787,63.446,1193.362,0,0.400000006,LITHIC,3,33.4,15.4
UNIT,3004,57.362,63.544,1193.984,0,0,LITHIC,2,41.5,11.8
UNIT,3004,57.395,63.527,1193.98,1,0,LITHIC,2,41.5,11.8
UNIT,3007,56.712,64.281,1193.981,0,0,BONE,2,,
UNIT,3007,56.73,64.236,1193.975,1,0,BONE,2,,
UNIT,3011,51.533,62.444,1193.338,0,0,BONE,3,,
UNIT,3011,51.507,62.423,1193.342,1,0,BONE,3,,
UNIT,3012,56.648,62.978,1193.948,0,0,BONE,2,,
UNIT,3012,56.65,63.021,1193.942,1,0,BONE,2,,
UNIT,3013,56.469,62.967,1193.949,0,0,BONE,2,,
UNIT,3013,56.508,62.97,1193.952,1,0,BONE,2,,
UNIT,3015,51.336,63.349,1193.363,0,0,LITHIC,3,29.0,18.4
UNIT,3015,51.353,63.33,1193.364,1,0,LITHIC,3,29.0,18.4
UNIT,3017,51.498,63.182,1193.365,0,0,LITHIC,3,32.4,18.0
UNIT,3017,51.485,63.207,1193.361,1,0,LITHIC,3,32.4,18.0
UNIT,3018,51.612,63.006,1193.351,0,0,LITHIC,3,36.5,19.0
UNIT,3018,51.647,63.021,1193.352,1,0,LITHIC,3,36.5,19.0
UNIT,3019,51.16,63.345,1193.349,0,0,LITHIC,3,72.7,48.9
UNIT,3019,51.086,63.317,1193.337,1,0,LITHIC,3,72.7,48.9
UNIT,3025,56.382,63.264,1194.007,0,0,BONE,2,,
UNIT,3025,56.43,63.292,1194.002,1,0,BONE,2,,
UNIT,3026,56.448,63.215,1193.973,0,0,BONE,2,,
UNIT,3026,56.482,63.206,1193.959,1,0,BONE,2,,
UNIT,3029,51.28,63.515,1193.363,0,0,BONE,3,,
UNIT,3029,51.317,63.47,1193.356,1,0,BONE,3,,
UNIT,3032,51.397,63.434,1193.356,0,0,LITHIC,3,28.1,42.3
UNIT,3032,51.387,63.475,1193.348,1,0,LITHIC,3,28.1,42.3
UNIT,3035,56.275,63.296,1193.948,0,0,LITHIC,2,34.2,33.9
UNIT,3035,56.295,63.291,1193.933,1,0,LITHIC,2,34.2,33.9
UNIT,3036,56.479,64.678,1193.969,0,0,LITHIC,2,33.9,26.8
UNIT,3036,56.491,64.703,1193.952,1,0,LITHIC,2,33.9,26.8
UNIT,3047,56.579,63.786,1193.955,0,0,LITHIC,2,77.2,22.7
UNIT,3047,56.514,63.737,1193.944,1,0,LITHIC,2,77.2,22.7
UNIT,3053,51.618,63.485,1193.347,0,0,BONE,3,,
UNIT,3053,51.575,63.539,1193.343,1,0,BONE,3,,
UNIT,3055,56.93,63.064,1193.926,0,0,BONE,2,,
UNIT,3055,56.921,62.998,1193.919,1,0,BONE,2,,
UNIT,3058,56.534,64.429,1193.968,1,0,LITHIC,2,48.8,29.4
UNIT,3058,56.499,64.435,1193.971,0,0,LITHIC,2,48.8,29.4
UNIT,3059,58.857,65.167,1194.001,0,0,BONE,2,,
UNIT,3059,58.892,65.19,1193.997,1,0,BONE,2,,
UNIT,3064,51.778,61.589,1193.336,0,0.400000006,BONE,3,,
UNIT,3064,51.792,61.651,1193.31,1,0.400000006,BONE,3,,
UNIT,3074,61.207,70.024,1193.977,0,1.299999952,LITHIC,2,93.5,63.5
UNIT,3074,61.214,69.948,1193.981,1,1.299999952,LITHIC,2,93.5,63.5
UNIT,3117,53.813,61.619,1193.483,1,0,LITHIC,3,49.2,29.1
UNIT,3117,53.856,61.591,1193.483,0,0,LITHIC,3,49.2,29.1
UNIT,3131,57.058,66.724,1193.633,0,0,LITHIC,3,37.2,19.1
UNIT,3131,57.031,66.75,1193.631,1,0,LITHIC,3,37.2,19.1
UNIT,3145,57.76,64.397,1193.612,1,0,BONE,3,,
UNIT,3145,57.798,64.391,1193.622,0,0,BONE,3,,
UNIT,3146,57.782,64.403,1193.618,0,0,LITHIC,3,59.3,24.5
UNIT,3146,57.778,64.468,1193.618,1,0,LITHIC,3,59.3,24.5
UNIT,3154,52.793,61.977,1193.476,0,0,LITHIC,3,35.2,33.6
UNIT,3154,52.773,61.993,1193.458,1,0,LITHIC,3,35.2,33.6
UNIT,3174,57.169,66.537,1193.626,0,0,LITHIC,3,69.8,49.3
UNIT,3174,57.163,66.597,1193.615,1,0,LITHIC,3,69.8,49.3
UNIT,3177,57.136,66.636,1193.632,0,0,BONE,3,,
UNIT,3177,57.09,66.639,1193.625,1,0,BONE,3,,
UNIT,3203,57.196,66.6,1193.622,0,0.100000001,BONE,3,,
UNIT,3203,57.205,66.543,1193.624,1,0.100000001,BONE,3,,
UNIT,3253,52.966,61.744,1193.445,1,0.100000001,LITHIC,3,43.3,29.4
UNIT,3253,52.998,61.753,1193.451,0,0.100000001,LITHIC,3,43.3,29.4
UNIT,3254,52.166,62.18,1193.5,0,0,BONE,3,,
UNIT,3254,52.108,62.221,1193.49,1,0,BONE,3,,
UNIT,3255,52.2,62.221,1193.491,0,0,BONE,3,,
UNIT,3255,52.159,62.137,1193.492,1,0,BONE,3,,
UNIT,3263,53.449,62.139,1193.419,0,0.100000001,LITHIC,3,32.6,21.1
UNIT,3263,53.441,62.168,1193.418,1,0.100000001,LITHIC,3,32.6,21.1
UNIT,3268,53.916,62.255,1193.442,1,0.100000001,LITHIC,3,45.0,17.1
UNIT,3268,53.945,62.225,1193.44,0,0.100000001,LITHIC,3,45.0,17.1
UNIT,3270,53.86,62.067,1193.427,1,0.100000001,LITHIC,3,99.9,54.0
UNIT,3270,53.809,61.987,1193.44,0,0.100000001,LITHIC,3,99.9,54.0
UNIT,3287,57.583,68.08,1193.653,0,0,BONE,3,,
UNIT,3287,57.621,68.068,1193.655,1,0,BONE,3,,
UNIT,3288,57.738,68.168,1193.656,1,0.100000001,BONE,3,,
UNIT,3288,57.679,68.137,1193.652,0,0,BONE,3,,
UNIT,3297,56.264,67.043,1193.654,0,0.100000001,LITHIC,3,43.9,26.6
UNIT,3297,56.264,67.032,1193.613,1,0.100000001,LITHIC,3,43.9,26.6
UNIT,3300,52.77,62.186,1193.437,0,0,LITHIC,3,21.9,26.7
UNIT,3300,52.755,62.177,1193.439,1,0,LITHIC,3,21.9,26.7
UNIT,3302,52.952,61.996,1193.426,0,0.100000001,BONE,3,,
UNIT,3302,52.937,62.015,1193.43,1,0.100000001,BONE,3,,
UNIT,3303,52.913,62.035,1193.428,0,0.100000001,BONE,3,,
UNIT,3303,52.882,62.066,1193.428,1,0.100000001,BONE,3,,
UNIT,3304,52.857,62.067,1193.421,1,0.100000001,BONE,3,,
UNIT,3304,52.878,62.03,1193.416,0,0.100000001,BONE,3,,
UNIT,3305,52.688,61.976,1193.416,0,0.100000001,BONE,3,,
UNIT,3305,52.718,62.019,1193.42,1,0.100000001,BONE,3,,
UNIT,3311,52.621,61.59,1193.403,0,0,BONE,3,,
UNIT,3311,52.631,61.637,1193.394,1,0,BONE,3,,
UNIT,3312,52.607,61.551,1193.404,0,0,BONE,3,,
UNIT,3312,52.628,61.577,1193.401,1,0,BONE,3,,
UNIT,3320,53.407,61.393,1193.486,0,0,LITHIC,3,25.8,10.0
UNIT,3320,53.397,61.411,1193.478,1,0,LITHIC,3,25.8,10.0
UNIT,3323,53.046,61.431,1193.464,1,0,LITHIC,3,33.0,12.7
UNIT,3323,53.019,61.428,1193.468,0,0,LITHIC,3,33.0,12.7
UNIT,3330,54.933,61.213,1193.514,0,0,BONE,3,,
UNIT,3330,55.02,61.187,1193.518,1,0,BONE,3,,
UNIT,3331,54.804,61.224,1193.517,1,0,BONE,3,,
UNIT,3331,54.81,61.252,1193.515,0,0,BONE,3,,
UNIT,3387,57.021,67.123,1193.612,1,0,LITHIC,3,62.8,46.6
UNIT,3387,57.093,67.115,1193.617,0,0,LITHIC,3,62.8,46.6
UNIT,3397,57.125,67.207,1193.589,0,0.100000001,LITHIC,3,77.2,28.6
UNIT,3397,57.136,67.256,1193.567,1,0.100000001,LITHIC,3,77.2,28.6
UNIT,3405,57.47,66.252,1193.614,0,0,LITHIC,3,56.0,28.4
UNIT,3405,57.422,66.262,1193.609,1,0,LITHIC,3,56.0,28.4
UNIT,3409,57.258,66.52,1193.628,0,0,BONE,3,,
UNIT,3409,57.286,66.518,1193.626,1,0,BONE,3,,
UNIT,3412,57.014,66.471,1193.618,1,0,BONE,3,,
UNIT,3412,57.037,66.464,1193.619,0,0,BONE,3,,
UNIT,3414,56.96,65.184,1193.637,1,0,BONE,3,,
UNIT,3414,57.014,65.198,1193.641,0,0,BONE,3,,
UNIT,3416,57.366,65.023,1193.622,0,0,BONE,3,,
UNIT,3416,57.356,65.053,1193.618,1,0,BONE,3,,
UNIT,3418,57.523,65.009,1193.616,0,0,BONE,3,,
UNIT,3418,57.544,64.985,1193.612,1,0,BONE,3,,
UNIT,3419,57.468,64.992,1193.628,0,0,BONE,3,,
UNIT,3419,57.517,65.019,1193.619,1,0,BONE,3,,
UNIT,3427,57.857,64.729,1193.601,0,0.400000006,LITHIC,3,57.6,53.5
UNIT,3427,57.813,64.702,1193.599,1,0.400000006,LITHIC,3,57.6,53.5
UNIT,3443,56.297,65.246,1193.622,1,0,BONE,3,,
UNIT,3443,56.269,65.251,1193.626,0,0,BONE,3,,
UNIT,3444,56.169,65.201,1193.661,0,0,BONE,3,,
UNIT,3444,56.21,65.203,1193.658,1,0,BONE,3,,
UNIT,3507,56.154,67.595,1193.616,0,0.100000001,LITHIC,3,35.8,30.2
UNIT,3507,56.148,67.634,1193.62,1,0.100000001,LITHIC,3,35.8,30.2
UNIT,3510,56.704,67.226,1193.617,0,0,LITHIC,3,58.8,23.7
UNIT,3510,56.707,67.264,1193.608,1,0.100000001,LITHIC,3,58.8,23.7
UNIT,3515,54.729,61.617,1193.449,1,0,LITHIC,3,36.2,18.9
UNIT,3515,54.7,61.631,1193.46,0,0,LITHIC,3,36.2,18.9
UNIT,3549,52.592,62.808,1193.429,0,0,LITHIC,3,84.1,70.3
UNIT,3549,52.593,62.897,1193.433,1,0,LITHIC,3,84.1,70.3
UNIT,3566,53.344,62.812,1193.417,0,0,BONE,3,,
UNIT,3566,53.27,62.751,1193.414,1,0,BONE,3,,
UNIT,3584,56.144,67.193,1193.615,0,0,BONE,3,,
UNIT,3584,56.115,67.277,1193.599,1,0,BONE,3,,
UNIT,3594,56.793,67.413,1193.655,0,0,LITHIC,3,62.2,21.9
UNIT,3594,56.823,67.45,1193.633,1,0,LITHIC,3,62.2,21.9
UNIT,3649,56.345,68.116,1193.631,0,0.400000006,BONE,3,,
UNIT,3649,56.366,68.129,1193.638,1,0.400000006,BONE,3,,
UNIT,3650,56.468,68.315,1193.647,0,0,BONE,3,,
UNIT,3650,56.451,68.338,1193.648,1,0,BONE,3,,
UNIT,3653,57.21,68.738,1193.654,1,0,LITHIC,3,69.2,51.3
UNIT,3653,57.274,68.676,1193.663,0,0,LITHIC,3,69.2,51.3
UNIT,3654,57.225,68.75,1193.68,0,0,BONE,3,,
UNIT,3654,57.198,68.743,1193.648,1,0,BONE,3,,
UNIT,3687,57.72,62.665,1193.568,0,0.100000001,BONE,3,,
UNIT,3687,57.707,62.646,1193.569,1,0.100000001,BONE,3,,
UNIT,3701,54.347,62.24,1193.433,1,0.100000001,LITHIC,3,39.3,38.1
UNIT,3701,54.377,62.258,1193.46,0,0.100000001,LITHIC,3,39.3,38.1
UNIT,3705,54.121,62.338,1193.451,0,0.100000001,LITHIC,3,38.0,21.8
UNIT,3705,54.091,62.334,1193.45,1,0.100000001,LITHIC,3,38.0,21.8
UNIT,3706,54.02,62.188,1193.417,0,0.100000001,LITHIC,3,39.5,31.2
UNIT,3706,53.984,62.212,1193.42,1,0.100000001,LITHIC,3,39.5,31.2
UNIT,3707,53.975,62.157,1193.42,1,0.100000001,LITHIC,3,33.8,23.4
UNIT,3707,53.999,62.125,1193.419,0,0.100000001,LITHIC,3,33.8,23.4
UNIT,3732,52.464,63.099,1193.41,0,0.100000001,LITHIC,3,51.1,43.1
UNIT,3732,52.493,63.042,1193.407,1,0.100000001,LITHIC,3,51.1,43.1
UNIT,3734,53.006,63.384,1193.412,0,0.100000001,LITHIC,3,101.6,58.9
UNIT,3734,53.05,63.449,1193.423,1,0.100000001,LITHIC,3,101.6,58.9
UNIT,3831,56.06,65.368,1193.607,0,0.100000001,BONE,3,,
UNIT,3831,56.041,65.405,1193.615,1,0.100000001,BONE,3,,
UNIT,3833,56.958,65.495,1193.624,0,0.100000001,BONE,3,,
